FeatureID	13L.N1	13N.N1	14L.N1	14L.N13	14R.N1	15L.N1	15L.N13	16R.N1	16R.N13	17N.N1	17N.N13	17R.N1	18L.N1	18L.N13	18R.N13	19R.N1	20N.N1	20N.N13
3257	311003.9139	281134.744	437478.0733	52687.22718	104710.3073	114010.6666	415819.8765	45907.30402	295853.8469	196783.9698	391512.0526	345521.2801	45898.68698	17024.70302	219873.8899	113600.4956	387718.442	419885.759
3258	13750.47287	4247.656424	414.9850856	0	0	4264.88981	0	0	0	0	0	0	0	0	0	2243.646911	0	0
3259	320502.9135	406640.2982	158989.3467	79142.67499	274456.8787	879410.5264	33333.65285	221727.047	46093.28898	42237.19875	14940.83147	145057.055	328676.4206	42847.44459	134143.5134	759761.1099	139282.111	132789.9369
3260	136083.7347	191970.1975	2543.378466	33852.54165	5528.598407	16435.41367	45926.04645	19321.40122	23386.61611	24631.97297	23872.90813	36116.30328	5494.886146	56240.81079	3367.156794	5290.559998	6187.858708	22169.71267
3261	19454.36006	30267.65033	30896.10338	22172.1495	943.8154817	7648.884609	28595.1188	14959.76636	17725.0286	1783.764883	1801.739958	9413.677022	5822.31766	1446.925205	763.2103253	58945.56923	14019.50062	2082.634274
3262	411636.7545	137285.3852	37931.22682	2370.206935	9743.146898	345153.9352	12340.69583	16080.02034	13281.19696	1684.907361	2053.059607	9436.379532	4226.336174	3670.657862	18711.4805	79793.39267	2444.500453	1904.943589
3263	912.9635624	1206.644696	836.986839	2101.479172	922.887302	689.5082863	761.4637711	872.44643	656.7832193	811.4754805	904.5909372	1449.43127	777.4549607	716.2857946	961.5223881	1044.870152	1198.256987	630.96347
3264	7437.89859	4726.549982	3781.433213	7176.739807	2619.172907	8944.002575	8341.881119	5476.240533	2930.720928	2142.745168	2883.94511	5092.907189	5519.626615	3729.740026	2023.447517	10308.0152	8362.106827	4496.482125
3265	270983.585	22920.5932	11415.3961	6687.29291	6831.242535	517704.3746	9709.791909	19462.14265	1673.895783	709.3146643	550.2553871	8490.283691	21638.95179	2363.71816	4887.753775	98896.95216	4293.965995	2197.539618
3266	2270.840342	2435.116953	1357.817075	1400.811771	2039.163505	1617.895594	2304.762343	1898.049443	1252.463467	1813.23098	3246.005558	3387.588535	1972.232758	843.0100196	2046.053878	2107.151225	2542.473716	1856.655123
3267	221294.0516	54079.28819	97441.99633	7893.193762	67651.49279	445810.4221	47049.46243	88664.80238	9780.811757	13343.70704	7735.68298	124943.8601	175473.719	7007.870661	70484.15281	449374.0517	45388.54959	15683.92094
3268	13729.15602	5205.29206	6749.79116	0	2674.456541	6539.544588	994.5450546	2262.154235	0	0	0	842.9295077	931.8242406	0	0	1670.859205	1270.206847	0
3269	2959.646995	1784.732647	2909.600835	13791.7718	1560.255601	2712.527624	1540.20408	1497.992101	3164.097003	1183.343116	1617.591305	1500.702466	2197.008344	0	1240.501181	3597.114058	4164.797273	1119.128506
3270	4879.577794	17596.51947	3167.852169	12062.00438	2633.589957	16377.66663	2888.586421	2404.934374	3269.282802	9440.15059	6548.381394	15754.86691	3265.086324	5765.668388	7586.018885	15121.64908	3429.322259	4779.507547
3271	8068.032227	11501.2832	6088.263594	19316.32358	20796.60685	16377.26965	19490.14179	23434.80612	14471.15142	15210.92668	18733.47697	21979.0375	22848.23606	11384.96671	9719.734871	9961.925492	8813.56827	19758.86152
3272	4244.443595	1424.484465	0	0	482.5423591	1578.542627	0	679.8283885	690.0160983	0	0	697.2203336	0	0	0	0	520.03183	0
3273	429141.3681	230000.0697	52620.30106	7395.135473	21598.39686	308817.2674	30580.45956	26533.65308	15112.94863	14035.51272	3149.177579	23928.06408	59819.44155	12619.11782	62119.12972	173127.9198	13677.75358	4541.950057
3274	157740.7648	229492.2674	12134.96776	1284.391438	8839.367923	111299.4743	34941.2661	13510.31301	6172.158492	8226.083885	1575.212153	11923.58999	12160.38503	2845.453897	4192.444691	1366.646493	39842.76636	739.1783916
3275	40004.39893	21479.88177	0	0	0	1456.490279	2289.174396	0	1086.98332	615.2744835	0	0	0	0	0	0	0	0
3276	990.6026179	2601.468664	560.9634635	2439.164854	828.9942426	717.5758702	646.0083069	965.7760277	710.9569572	866.0934708	1819.006261	1080.750148	854.4620724	0	1510.053444	778.908812	1051.326911	994.5636212
3277	9007.505619	14388.99229	2929.026865	18507.33085	2773.715381	13536.04437	4147.172573	17261.67656	4572.950125	4447.045665	8638.287316	3666.453175	4676.822431	11259.39468	9918.102511	9865.244457	4303.231039	24337.12097
3278	1211.281224	2346.432123	3766.433734	2187.230112	1602.973504	884.0494198	1239.996329	1412.901736	1109.654458	1632.427828	1828.341281	1822.77222	1046.148022	948.540181	824.1085263	1489.079412	2034.951437	999.5034823
3279	20141.70171	21359.10853	22319.26749	2216.434879	21570.42861	87211.51486	3485.785313	6201.951141	1161.42263	2397.102609	414.1064481	27461.51078	13042.72082	1195.53517	19355.64814	219396.683	2670.843715	1654.782925
3280	17107.95316	8316.518052	1264.632545	1623.927743	1733.963524	4031.898509	3213.119103	3416.374542	2847.711206	846.8670095	1196.173224	1575.24209	3321.680897	1111.584634	4194.883913	7463.972101	1413.75575	2705.907165
3281	256656.6167	56114.30999	105863.6038	1982.978688	73292.59541	302345.0868	18520.23243	307035.0169	2754.738151	18285.7489	941.3026682	68342.69361	103446.9272	38544.20146	25685.76765	239367.9174	13020.73837	2404.996842
3282	47256.1651	54540.88722	22755.21283	289974.4636	20145.24322	27767.06789	145027.7634	19363.11582	80888.6692	16743.37596	27692.66944	5981.138417	63476.74643	10456.93694	10986.74161	17094.98263	46158.57888	118447.8827
3283	8706.174223	15557.55955	919.1163827	22599.12825	2454.648683	16752.19447	3757.256727	5868.749512	6094.856968	778.0836961	1475.811708	11017.31804	2329.038165	1974.881934	1002.647563	1455.058337	3321.562887	7207.495965
3284	73049.87625	68660.1942	35199.90881	114279.6297	25031.44105	44687.85399	70132.24817	8842.508784	67814.71676	34711.04294	57758.6895	60038.24453	25400.71388	22565.02227	33302.96563	22466.00913	35149.23637	138981.4186
3285	3124.31049	2008.378541	1828.974722	0	920.6024636	6044.104371	0	0	0	0	0	0	898.5032774	598.5077775	0	0	0	0
3286	56241.30755	11033.20972	2765.634866	2113.76415	784.6223478	87718.56668	1906.928419	15516.7942	0	0	0	5365.937758	5177.570852	0	1685.259604	28995.41299	1551.004569	816.4666967
3287	3957.668938	5873.903495	683.5273619	3084.181419	0	1566.087549	1089.115392	3803.33339	3051.889453	0	916.7312041	2413.381925	0	644.4341889	2884.443396	5062.426702	957.5370451	976.8262401
3288	68884.6247	32968.54449	15523.35598	135871.9815	2157.412738	30559.73475	65707.93286	5379.643169	100844.4988	6437.152084	24711.31963	17401.868	3292.528092	4312.366384	3183.948392	8628.020662	12266.29624	43422.992
3289	0	3091.60839	22415.86319	0	1251.916333	0	0	1125.993434	0	0	0	0	0	0	0	712.9349611	2042.119898	0
3290	8038.881415	1938.360265	0	0	0	0	0	0	0	469.7951137	0	0	0	0	0	4158.520788	0	0
3291	0	0	0	0	0	0	0	0	0	15987.71942	6012.422782	73322.62756	41493.14646	1306.898718	2252.869631	0	55887.69087	938.6886495
3292	0	0	0	0	0	5233.603229	0	0	0	0	0	2310.536979	1944.379592	0	2807.570795	19943.57763	0	0
3293	0	0	0	0	0	0	1047.593986	0	0	0	0	0	0	0	0	0	0	0
3294	39521.8997	25866.36913	10765.07639	20550.48408	1748.286295	8586.52144	8018.109594	7446.790805	5839.155168	2124.966832	817.7965907	7173.429494	2306.80096	2463.324704	47017.21247	4158.802384	2460.357505	8981.555423
3295	26855.93407	13813.02388	1508.805229	20941.30866	1978.036595	25493.95607	6542.634831	2386.974518	2059.10515	640.2366475	2133.054829	958.4857342	1218.460151	0	983.9204165	2975.758893	3095.967574	21158.33492
3296	7713.532366	13749.72868	1925.392599	10353.10604	6947.599766	8260.766173	6427.464491	3207.52641	6998.389762	1089.638416	2863.676162	4395.453697	822.2497703	2137.565368	1736.325816	2238.324277	5745.181556	13703.0748
3297	550481.4753	48979.59017	2691.647885	2464.736514	1633.105723	59518.48026	2374.650222	20396.25921	3479.924919	4847.009547	1057.129522	4366.769189	11156.8951	23510.36873	6250.173164	1831.931374	3891.41966	648.6921543
3298	2141.222338	1034.46091	3768.943955	0	2511.595124	5221.912312	2009.411421	2347.902786	0	500.502807	0	610.6042551	1333.945022	453.1262984	2140.645058	1369.810672	0	0
3299	1759.072567	0	0	0	817.2717076	10911.38861	1316.765774	2163.417042	0	2181.307841	0	6404.296613	4555.967897	0	3790.820933	1013.348809	2932.39015	0
3300	4566.421636	5678.281059	953.7181866	1746.981156	1958.889825	2600.984362	3843.364782	3398.371577	2567.135342	0	2115.323918	2531.191432	1719.003024	1311.994507	1715.717365	3346.187106	3694.111414	7038.185298
3301	10103.74949	5617.511149	789.1229878	0	734.5592482	11169.76999	815.3649702	952.4693199	1416.285883	615.4470342	642.0344958	4638.293251	1742.533333	1020.478965	1174.414932	3288.927757	0	1686.233821
3302	0	0	0	0	759.6894364	0	0	849.0231685	0	0	0	1552.565082	730.2001233	0	0	932.7940202	0	0
3303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3304	0	0	0	0	0	0	0	0	1334.030652	2074.093875	2325.799399	0	0	0	740.8484095	0	0	0
3305	0	0	0	0	0	0	0	0	2029.012655	0	0	0	0	2635.337681	0	0	0	0
3306	12879.22298	5626.594566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3307	0	16765.68113	0	2593.747475	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3308	0	0	0	0	0	0	0	541.6790436	7565.108441	0	0	0	0	0	0	0	0	0
3309	9123.615072	14754.89207	4132.55459	0	1518.213404	0	0	0	0	0	0	0	0	0	0	0	0	0
3310	0	0	0	0	0	0	699.5527114	0	0	0	0	0	0	0	1036.415643	0	0	0
3311	4702.149152	3983.523782	0	0	1092.203057	12074.80083	599.3819687	874.7657357	0	0	0	0	1245.9322	2248.106248	0	7379.218142	0	0
3312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3313	0	0	0	0	0	0	0	0	0	790.8531992	643.5670492	2080.673131	0	0	0	0	0	0
3314	18217.33162	18304.37886	41697.25644	56162.30217	23656.54392	107634.441	29471.30072	21029.97013	68513.7607	17276.98232	7886.572536	12415.09668	5191.798328	9798.925643	8097.617852	148327.5836	4563.869833	111317.658
3315	3435514.02	3525619.666	3687206.628	3956749.265	3711209.736	3380398.088	3066615.031	3702893.759	3343836.046	4405204.228	2986542.93	7784387.432	2222575.323	2979470.918	2291535.412	2488868.904	2675666.756	3432462.368
3316	0	1002.405165	477.0670196	0	493.9411444	1039.400159	1110.271459	506.816275	0	319.8624425	274.5461182	522.9630704	815.2091901	367.2775384	376.778385	572.555988	785.0464704	0
3317	23294.23761	20206.30298	12373.85716	10630.94817	18578.58635	24311.72998	27876.2803	15980.41333	10173.88243	6989.609249	17430.50733	6047.792031	18832.90691	9395.805773	40627.86159	8710.616433	10232.25633	10799.72519
3318	138759.1218	22060.64454	23976.01297	6895.443786	8770.541896	57418.28024	15379.1755	46166.09944	53498.84511	8698.631206	10151.07644	33603.55516	30753.66607	8148.706094	87945.82163	14824.62512	7785.654341	6500.317669
3319	91979.46302	25952.45051	149345.8522	15272.47938	20115.22873	175177.5644	190761.1539	43039.61932	49436.185	31313.9113	15992.36579	82299.60363	15782.5104	10267.71383	99443.20362	133692.2961	15922.49819	53718.21559
3320	6990.922004	7262.19828	2128.417338	3978.094174	906.4496658	14893.17812	14251.27556	15160.37671	11861.27704	3058.313973	724.5212995	1367.819549	2359.83931	894.7106642	1718.128516	7192.216988	3095.779341	6422.197995
3321	27324.25318	15073.7763	4242.112486	2807.438317	4063.860951	4362.739402	4527.487771	4192.525667	3021.563541	6589.618135	1750.951621	2781.595601	2273.450435	1547.477732	4333.689859	6105.800854	4455.096338	30505.28999
3322	3795.064681	2582.069474	1722.74805	1130.351438	566.8226953	921.7078066	1671.169143	557.0017219	1011.465548	1618.4727	9114.795437	1148.787357	668.009457	1349.58535	734.3682179	1090.460208	4812.852156	574.5040305
3323	14381.79051	2425.033279	6668.393044	2997.986755	1469.908565	6642.157801	9568.788992	10108.01501	3387.252552	1309.754127	1954.403985	3899.747196	3558.634318	5510.225478	1567.74323	3370.243889	3657.954441	10565.69778
3324	4518.639939	2355.378339	850.841644	648.7180017	1272.013644	18342.94687	8124.373042	2225.33527	494.3171599	1100.601554	573.8626624	1624.417682	817.9505052	486.1214077	3067.42986	1211.784986	1898.946196	20107.95651
3325	1978.155149	2444.07091	43726.9118	1176.817554	483.1046779	4282.701558	1546.867237	669.6007626	1121.037325	1220.452868	615.5838235	2802.205928	780.6159225	431.3993593	625.5755187	1248.383751	684.0434279	312284.9794
3326	12162.31065	5405.864501	2662.548695	584.6185539	1359.565222	3344.57202	1301.151233	2621.390957	693.4274493	565.3798545	335.7343145	1068.331429	1421.894417	558.9539059	1976.783973	6118.108226	1191.778516	1906.58104
3327	80293.26038	32281.54176	10145.9581	12591.80808	4916.312771	55237.75802	22261.04774	21749.56681	24033.18234	4160.535168	4544.451346	11972.59128	9760.161765	8128.637126	2430.399005	25763.99663	11130.41804	193511.9467
3328	25526.57902	8561.097156	2130.063057	4175.082043	5526.926555	36868.91113	17042.23118	20380.065	11643.88375	7218.851205	2311.815473	6863.911843	10498.42549	1656.587245	3869.222867	28631.66242	2047.284044	1442.491583
3329	27495.27029	17653.08212	2794.228401	22997.91326	2916.916028	105297.7719	21386.58302	12215.00155	13781.65274	10795.02655	3749.967474	6768.903002	17346.11491	19081.87818	17723.79802	19795.65013	13094.91491	38527.61808
3330	452405.4846	165019.3281	89104.03498	33496.09863	51183.58371	138938.0708	10805.7121	66311.74661	38200.985	23481.04757	17591.40896	50181.57902	88554.62874	79462.35225	3399.944495	208962.5018	79651.43904	73286.31438
3331	461279.7413	379415.3465	123776.0515	186187.3575	113433.4313	325220.8404	262951.2578	149066.7873	186265.5424	57463.62547	59305.25096	101301.3722	96961.76622	74612.13351	7507.999063	185144.0306	93093.8742	101347.8108
3332	18218.17816	5159.398643	913.6610585	4396.311535	756.1124059	25774.98746	4674.0099	8651.751487	14422.99845	7503.195582	1860.390899	12992.26145	1478.397259	2838.402231	2142.795749	4485.10357	3605.883159	6249.778098
3333	14635.61778	19836.79682	7344.211307	17794.47969	1672.181827	9400.915	9038.617058	5027.916396	5762.19242	2930.303754	6982.586379	7607.547708	7170.690654	1867.892313	2437.164006	10436.05744	12011.5246	81380.87339
3334	32938.77573	8618.873307	2250.167182	7405.605604	1390.415738	10352.68654	18958.0797	6671.522577	13943.5572	1953.072018	1719.228796	7742.13664	4172.664108	2239.281324	16478.5066	7621.033733	4336.563254	5705.991997
3335	19400000	13100000	1717092.472	8570680.133	1423684.577	8853683.805	6982151.981	3613240.52	11100000	3470578.329	5573793.812	7690360.822	2914621.09	2734365.168	725040.8252	4158790.948	3364924.367	9447018.732
3336	15418.53992	3654.884997	8994.360818	4686.323449	13620.72241	84123.52132	0	1087.170172	2768.158894	0	0	3171.357549	4975.193046	907.1279542	0	33150.44167	0	0
3337	10441.87896	4103.153152	3611.366588	1693.864238	1385.832662	4236.25841	2335.844474	2825.057156	1180.548454	2348.274311	1281.437291	3067.465482	1157.79278	451.0721548	1371.675284	1442.722542	3671.654647	9805.703285
3338	16761.67887	4795.189255	952.8335962	801.8943149	5727.780478	2386.704548	2472.6861	3225.377375	1568.916542	1586.197279	835.0703426	1189.644152	927.1187296	618.6048279	564.8731837	1278.163525	1491.70916	1199.022218
3339	47459.24564	12848.46	3766.941278	2415.975245	12165.8865	44474.88715	7561.040999	5674.8024	15023.30538	1256.687826	1107.657346	7531.601912	5819.643599	1098.332909	5479.979398	59117.19746	8068.489445	6074.595186
3340	2130.853125	7230.409727	0	0	0	5387.303365	0	5358.313968	5041.95609	3494.243001	10513.00257	7344.748352	0	13685.58612	0	4036.980471	0	7500.449178
3341	2180.824501	1581.118767	721.4560566	1430.98549	3396.708993	2872.296561	2124.285141	909.8385736	1744.203088	1118.112931	1097.084999	879.2948792	1146.133565	1182.698893	1074.790332	2135.173253	1249.686855	3259.083425
3342	7909.991897	3161.091597	951.6875381	2611.123227	2484.541436	2014.084134	8681.956815	1994.49409	2417.740343	3254.364917	4082.577235	3764.704078	4193.718923	1218.927242	3765.742702	5406.836123	22822.24752	13125.28848
3343	3328.871177	1982.681013	1013.477323	1419.766648	3303.072023	1537.053144	4107.867568	1268.332879	1378.380837	2083.13559	3153.157398	4139.174566	1522.559605	1279.705375	1251.683284	1597.066967	2244.106642	1360.699311
3344	0	0	0	0	0	0	0	0	0	0	1124.387861	0	0	0	0	0	0	0
3345	1625.102117	3124.813758	1227.635268	5016.563511	1484.883515	1971.088328	3108.57121	0	1993.74632	1496.495908	1490.014346	1557.233511	1269.263251	1896.802211	1388.00067	2179.939355	13135.44149	1337.946994
3346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3347	1686.440132	1405.524558	1849.657443	5613.466938	1039.653415	2560.157324	3649.89442	1200.872715	1606.510978	884.7516978	1961.503358	1589.983626	2280.245219	1212.610245	1848.041862	2274.226789	1668.81257	10462.06567
3348	5030.984486	3117.270552	1353.418306	1583.704758	963.8877966	2305.756617	3223.144445	3449.239881	2393.373477	851.5876685	3642.462968	2502.385784	1209.860556	1111.994482	2553.168682	2755.123273	1646.83374	2297.971747
3349	0	55096.25207	0	8179.794326	0	0	0	0	2304.818736	1037.570786	0	1404.150541	0	0	644.9292963	2570.186988	1866.200961	2355.757745
3350	1693.505344	2069.466103	0	0	0	1803.585912	2661.814115	1609.245023	3397.280432	0	0	1205.243981	0	0	0	1174.445504	589.1646878	1746.492986
3351	25874.12979	69303.45385	2255.257145	44910.38036	5889.30481	45883.94106	13173.83493	3484.705568	24771.6147	1814.404531	6255.527143	17343.5556	6934.368863	5704.158742	2082.890426	7443.683098	23915.57155	14541.74375
3352	11518.77033	15613.18523	2740.153387	9127.157687	1293.287834	4113.321376	17533.14925	1889.547668	3261.795834	1179.529181	3082.350571	4373.943044	2155.406051	1187.844833	3589.643708	3019.240132	6807.32147	5007.008983
3353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1347.4292	0	0
3354	20700000	30200000	10600000	34200000	8747546.688	20100000	11900000	11200000	29300000	5476243.726	11400000	15400000	1.5e+07	8475335.093	9687099.099	8895513.4	1.5e+07	16100000
3355	0	0	0	0	2544.997706	0	0	0	0	0	0	0	0	0	0	0	0	0
3356	0	6509.52997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3357	29467.30849	73488.42866	4621.332261	246155.8076	38339.6908	39035.02717	161179.2391	13836.575	117192.8396	28375.90513	48754.72507	48531.72546	41529.63779	14724.10995	150824.1156	71279.9029	65417.43855	115561.7708
3358	280993.0777	160114.3365	39899.94548	165864.95	48419.66445	123263.6899	141770.1933	72823.67573	151252.6326	25882.53992	43487.04071	8515.235161	23984.05143	30252.77431	10690.47366	23769.83471	14395.9984	38699.67214
3359	258125.1336	277822.1174	116385.187	244527.3764	94132.40491	193583.4236	167972.6319	111602.4181	162615.0893	88854.16993	93451.96869	132017.8855	121871.1236	105737.0496	97303.68916	144771.3676	136430.9602	170987.2929
3360	146347.1531	152416.3678	176997.0278	433005.1776	153469.6731	79354.89704	139691.7716	151677.5246	314423.8966	79863.22814	198164.2635	91624.62163	90186.2167	94303.6505	56228.46838	28065.56225	125323.7972	262899.5741
3361	566197.7204	298070.9969	185831.1267	451623.8457	130852.4175	260398.7074	172913.7995	157928.7957	203649.1609	150774.2517	141840.6044	466320.909	158889.9957	266415.084	210868.412	306700.285	416312.174	457588.4605
3362	423794.8839	128319.1969	79335.8225	286661.1499	45264.61591	192489.0781	124901.1184	23956.94001	127524.213	105084.3091	178628.1595	180145.587	62311.55286	35416.45367	263193.6937	54278.71168	27623.13472	140620.4021
